Daily / Cumulative;Indicator;Date;Event;region;City;Cases
Daily;Cases;2020-04-13;;Qassim;Al Mithnab;0
Daily;Cases;2020-04-13;;Hail;Al Shamly;0
Daily;Cases;2020-04-13;;Eastern Region;Al Mubarraz;0
Daily;Cases;2020-04-13;;Eastern Region;Nairyah;0
Daily;Cases;2020-04-13;;Riyadh;Kharj;1
Daily;Cases;2020-04-13;;Mecca;Hadda;0
Daily;Cases;2020-04-13;;Mecca;Jeddah;46
Daily;Cases;2020-04-13;;Jazan;Sabya;0
Daily;Cases;2020-04-13;;Eastern Region;Hafr Al Batin;0
Daily;Cases;2020-04-13;;Jazan;Al Tuwal;0
Daily;Cases;2020-04-13;;Al Bahah;Al Aqiq;0
Daily;Cases;2020-04-13;;Jazan;Jazan;0
Daily;Cases;2020-04-13;;Asir;Thurayban;0
Daily;Cases;2020-04-13;;Asir;Ahad Rafidah;0
Daily;Cases;2020-04-13;;Eastern Region;Dahran;7
Daily;Cases;2020-04-14;;Riyadh;Al Majmaah;0
Daily;Cases;2020-04-14;;Najran;Sharorah;0
Daily;Cases;2020-04-14;;Al Bahah;Al Bahah;2
Daily;Cases;2020-04-14;;Mecca;Mecca;40
Daily;Cases;2020-04-14;;Mecca;Umm Aldoom;0
Daily;Cases;2020-04-14;;Eastern Region;Nairyah;0
Daily;Cases;2020-04-14;;Medina;Medina;109
Daily;Cases;2020-04-14;;Mecca;Alhadda;0
Daily;Cases;2020-04-14;;Riyadh;Al Duwadimi;0
Daily;Cases;2020-04-14;;Medina;Mahd Al Dhahab;0
Daily;Cases;2020-04-14;;Asir;Khamis Mushait;0
Daily;Cases;2020-04-14;;Asir;Bisha;0
Daily;Cases;2020-04-14;;Mecca;Maisan;0
Daily;Cases;2020-04-14;;Jazan;Sabya;0
Daily;Cases;2020-04-14;;Tabuk;Tabuk;0
Daily;Cases;2020-04-14;;Asir;Muhayil Aseer;0
Daily;Cases;2020-04-14;;Medina;Al Ais;0
Daily;Cases;2020-04-14;;Al Bahah;Al Mandaq;0
Daily;Cases;2020-04-14;;Tabuk;Al Wajh;0
Daily;Cases;2020-04-14;;Tabuk;Qurayyat;0
Daily;Cases;2020-04-14;;Asir;Al Majarda;0
Daily;Cases;2020-04-14;;Riyadh;Az Zulfi;1
Daily;Cases;2020-04-15;;Medina;Wadi Al Fara'a;0
Daily;Cases;2020-04-15;;Medina;Yanbu;3
Daily;Cases;2020-04-15;;Qassim;Unayzah;1
Daily;Cases;2020-04-15;;Al Bahah;Al Makhwa;0
Daily;Cases;2020-04-15;;Riyadh;Riyadh;84
Daily;Cases;2020-04-15;;Riyadh;Sajer;0
Daily;Cases;2020-04-15;;Qassim;Al Bukayriyah;0
Daily;Cases;2020-04-15;;Eastern Region;Al Mubarraz;0
Daily;Cases;2020-04-15;;Medina;Medina;91
Daily;Cases;2020-04-15;;Eastern Region;Jubail;4
Daily;Cases;2020-04-15;;Qassim;Riyadh Al Khabra;0
Daily;Cases;2020-04-15;;Asir;Bisha;0
Daily;Cases;2020-04-15;;Mecca;Taif;13
Daily;Cases;2020-04-15;;Hail;Ha'il;0
Daily;Cases;2020-04-15;;Tabuk;Tabuk;0
Daily;Cases;2020-04-15;;Asir;Muhayil Aseer;0
Daily;Cases;2020-04-15;;Jazan;Jazan;3
Daily;Cases;2020-04-15;;Tabuk;Qurayyat;2
Daily;Cases;2020-04-15;;Qassim;Al Badayea;0
Daily;Cases;2020-04-15;;Eastern Region;Khafji;0
Daily;Cases;2020-04-15;;Tabuk;Duba;0
Daily;Cases;2020-04-16;;Mecca;Rabigh;0
Daily;Cases;2020-04-16;;Riyadh;Wadi Addawasir;0
Daily;Cases;2020-04-16;;Medina;Wadi Al Fara'a;0
Daily;Cases;2020-04-16;;Al Jouf;Domat Al Jandal;0
Daily;Cases;2020-04-16;;Mecca;Mecca;325
Daily;Cases;2020-04-16;;Qassim;Al Mithnab;0
Daily;Cases;2020-04-16;;Mecca;Alhadda;0
Daily;Cases;2020-04-16;;Asir;Khamis Mushait;1
Daily;Cases;2020-04-16;;Eastern Region;Bqeeq;0
Daily;Cases;2020-04-16;;Mecca;Maisan;1
Daily;Cases;2020-04-16;;Jazan;Sabya;0
Daily;Cases;2020-04-16;;Jazan;Aridah;0
Daily;Cases;2020-04-17;;Riyadh;Al Majmaah;0
Daily;Cases;2020-04-17;;Medina;Wadi Al Fara'a;0
Daily;Cases;2020-04-17;;Eastern Region;Hufof;6
Daily;Cases;2020-04-17;;Northern Borders;Arar;0
Daily;Cases;2020-04-17;;Qassim;Buraydah;5
Daily;Cases;2020-04-17;;Riyadh;Diriyah;0
Daily;Cases;2020-04-17;;Jazan;Abu Arish;0
Daily;Cases;2020-04-17;;Asir;Bisha;1
Daily;Cases;2020-04-17;;Mecca;Alqarei;0
Daily;Cases;2020-04-17;;Eastern Region;Khafji;0
Daily;Cases;2020-04-18;;Riyadh;Al Majmaah;0
Daily;Cases;2020-04-18;;Riyadh;Howtat Bani Tamim;0
Daily;Cases;2020-04-18;;Qassim;Uqlat as Suqur;0
Daily;Cases;2020-04-18;;Al Jouf;Domat Al Jandal;0
Daily;Cases;2020-04-18;;Al Bahah;Al Bahah;1
Daily;Cases;2020-04-18;;Hail;Al Shamly;0
Daily;Cases;2020-04-18;;Mecca;Umm Aldoom;0
Daily;Cases;2020-04-18;;Mecca;Taif;7
Daily;Cases;2020-04-18;;Jazan;Sabya;0
Daily;Cases;2020-04-18;;Tabuk;Tabuk;2
Daily;Cases;2020-04-18;;Asir;Muhayil Aseer;1
Daily;Cases;2020-04-18;;Eastern Region;Hafr Al Batin;0
Daily;Cases;2020-04-18;;Jazan;Jazan;0
Daily;Cases;2020-04-18;;Jazan;Baish;1
Daily;Cases;2020-04-18;;Asir;Al Majarda;0
Daily;Cases;2020-04-18;;Jazan;Aridah;0
Daily;Cases;2020-04-19;;Riyadh;Al Majmaah;0
Daily;Cases;2020-04-19;;Riyadh;Wadi Addawasir;0
Daily;Cases;2020-04-19;;Eastern Region;Hufof;63
Daily;Cases;2020-04-19;;Mecca;Turbah;0
Daily;Cases;2020-04-19;;Najran;Sharorah;0
Daily;Cases;2020-04-19;;Qassim;Ar Rass;0
Daily;Cases;2020-04-19;;Riyadh;Al Quwaiiyah;0
Daily;Cases;2020-04-19;;Al Bahah;Al Bahah;0
Daily;Cases;2020-04-19;;Mecca;Mecca;402
Daily;Cases;2020-04-19;;Al Jouf;Sakakah;0
Daily;Cases;2020-04-19;;Medina;Medina;120
Daily;Cases;2020-04-19;;Riyadh;Al Duwadimi;0
Daily;Cases;2020-04-19;;Mecca;Taif;16
Daily;Cases;2020-04-19;;Medina;Al Ais;0
Daily;Cases;2020-04-19;;Eastern Region;Saihat;0
Daily;Cases;2020-04-19;;Asir;Thurayban;0
Daily;Cases;2020-04-19;;Al Bahah;Baljurashi;0
Daily;Cases;2020-04-19;;Al Bahah;Al Mandaq;0
Daily;Cases;2020-04-19;;Asir;Al Majarda;0
Daily;Cases;2020-04-19;;Asir;Al Madda;1
Daily;Cases;2020-04-20;;Eastern Region;Hufof;138
Daily;Cases;2020-04-20;;Mecca;Adham;0
Daily;Cases;2020-04-20;;Northern Borders;Arar;2
Daily;Cases;2020-04-20;;Qassim;Uqlat as Suqur;0
Daily;Cases;2020-04-20;;Riyadh;Muzahmiya;0
Daily;Cases;2020-04-20;;Eastern Region;Qatif;0
Daily;Cases;2020-04-20;;Al Bahah;Al Bahah;1
Daily;Cases;2020-04-20;;Medina;Medina;299
Daily;Cases;2020-04-20;;Riyadh;Kharj;0
Daily;Cases;2020-04-20;;Mecca;Hadda;2
Daily;Cases;2020-04-20;;Eastern Region;Al Jafr;0
Daily;Cases;2020-04-20;;Total;Total;1147
Daily;Cases;2020-04-20;;Asir;Bisha;0
Daily;Cases;2020-04-20;;Mecca;Jeddah;171
Daily;Cases;2020-04-20;;Eastern Region;Khobar;0
Daily;Cases;2020-04-20;;Jazan;Sabya;0
Daily;Cases;2020-04-20;;Medina;Al Ais;0
Daily;Cases;2020-04-20;;Northern Borders;Rafha;0
Daily;Cases;2020-04-20;;Eastern Region;Khafji;0
Daily;Cases;2020-04-20;;Eastern Region;Dahran;2
Daily;Cases;2020-04-20;;Asir;Al Madda;0
Daily;Cases;2020-04-20;;Mecca;Khulais;8
Daily;Cases;2020-04-21;;Medina;Yanbu;1
Daily;Cases;2020-04-21;;Riyadh;Howtat Bani Tamim;0
Daily;Cases;2020-04-21;;Northern Borders;Arar;0
Daily;Cases;2020-04-21;;Riyadh;Muzahmiya;0
Daily;Cases;2020-04-21;;Riyadh;Riyadh;164
Daily;Cases;2020-04-21;;Mecca;Mecca;315
Daily;Cases;2020-04-21;;Qassim;Al Mithnab;1
Daily;Cases;2020-04-21;;Hail;Al Shamly;0
Daily;Cases;2020-04-21;;Eastern Region;Al Mubarraz;0
Daily;Cases;2020-04-21;;Medina;Medina;137
Daily;Cases;2020-04-21;;Mecca;Alhadda;1
Daily;Cases;2020-04-21;;Jazan;Abu Arish;0
Daily;Cases;2020-04-21;;Mecca;Al Qunfudhah;0
Daily;Cases;2020-04-21;;Mecca;Maisan;0
Daily;Cases;2020-04-21;;Eastern Region;Hafr Al Batin;0
Daily;Cases;2020-04-21;;Mecca;Al Khurma;0
Daily;Cases;2020-04-21;;Al Bahah;Al Mandaq;0
Daily;Cases;2020-04-21;;Asir;Ahad Rafidah;0
Daily;Cases;2020-04-21;;Tabuk;Duba;0
Daily;Cases;2020-04-21;;Mecca;Khulais;0
Daily;Cases;2020-04-22;;Al Jouf;Tabarjal;0
Daily;Cases;2020-04-22;;Eastern Region;Hufof;78
Daily;Cases;2020-04-22;;Eastern Region;Qatif;1
Daily;Cases;2020-04-22;;Al Jouf;Sakakah;0
Daily;Cases;2020-04-22;;Qassim;Al Bukayriyah;11
Daily;Cases;2020-04-22;;Riyadh;Al Duwadimi;0
Daily;Cases;2020-04-22;;Riyadh;Diriyah;1
Daily;Cases;2020-04-22;;Mecca;Jeddah;208
Daily;Cases;2020-04-22;;Eastern Region;Khobar;28
Daily;Cases;2020-04-22;;Tabuk;Tabuk;10
Daily;Cases;2020-04-22;;Asir;Muhayil Aseer;0
Daily;Cases;2020-04-22;;Jazan;Al Tuwal;0
Daily;Cases;2020-04-22;;Asir;Thurayban;0
Daily;Cases;2020-04-22;;Al Bahah;Baljurashi;0
Daily;Cases;2020-04-22;;Tabuk;Al Wajh;0
Daily;Cases;2020-04-22;;Tabuk;Qurayyat;0
Daily;Cases;2020-04-22;;Northern Borders;Rafha;0
Daily;Cases;2020-04-22;;Eastern Region;Dahran;1
Daily;Cases;2020-04-23;;Asir;Sabt Al Alayah;0
Daily;Cases;2020-04-23;;Medina;Yanbu;3
Daily;Cases;2020-04-23;;Mecca;Turbah;0
Daily;Cases;2020-04-23;;Qassim;Unayzah;8
Daily;Cases;2020-04-23;;Qassim;Al Bukayriyah;0
Daily;Cases;2020-04-23;;Eastern Region;Dammam;46
Daily;Cases;2020-04-23;;Mecca;Hadda;2
Daily;Cases;2020-04-23;;Mecca;Alhadda;10
Daily;Cases;2020-04-23;;Riyadh;Diriyah;0
Daily;Cases;2020-04-23;;Mecca;Maisan;0
Daily;Cases;2020-04-23;;Tabuk;Tabuk;0
Daily;Cases;2020-04-23;;Jazan;Al Tuwal;0
Daily;Cases;2020-04-23;;Al Bahah;Al Aqiq;0
Daily;Cases;2020-04-23;;Jazan;Jazan;4
Daily;Cases;2020-04-23;;Tabuk;Qurayyat;2
Daily;Cases;2020-04-23;;Northern Borders;Rafha;1
Daily;Cases;2020-04-23;;Qassim;Al Badayea;0
Daily;Cases;2020-04-23;;Mecca;Khulais;1
Daily;Cases;2020-04-23;;Riyadh;Az Zulfi;2
Daily;Cases;2020-04-23;;Mecca;Al Muwayh;1
Daily;Cases;2020-04-24;;Mecca;Rabigh;0
Daily;Cases;2020-04-24;;Al Jouf;Tabarjal;0
Daily;Cases;2020-04-24;;Northern Borders;Arar;5
Daily;Cases;2020-04-24;;Qassim;Ar Rass;0
Daily;Cases;2020-04-24;;Al Jouf;Domat Al Jandal;0
Daily;Cases;2020-04-24;;Eastern Region;Qatif;0
Daily;Cases;2020-04-24;;Mecca;Mecca;364
Daily;Cases;2020-04-24;;Asir;Abha;2
Daily;Cases;2020-04-24;;Qassim;Al Bukayriyah;0
Daily;Cases;2020-04-24;;Mecca;Jeddah;271
Daily;Cases;2020-04-24;;Eastern Region;Bqeeq;0
Daily;Cases;2020-04-24;;Najran;Najran;0
Daily;Cases;2020-04-24;;Eastern Region;Khobar;45
Daily;Cases;2020-04-24;;Jazan;Sabya;0
Daily;Cases;2020-04-24;;Asir;Muhayil Aseer;0
Daily;Cases;2020-04-24;;Al Bahah;Baljurashi;0
Daily;Cases;2020-04-24;;Tabuk;Qurayyat;0
Daily;Cases;2020-04-24;;Mecca;Al Muzaylif;0
Daily;Cases;2020-04-24;;Asir;Ahad Rafidah;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Qassim;Buraydah;20
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Qassim;Uqlat as Suqur;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Qassim;Unayzah;54
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Al Bahah;Al Makhwa;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Qassim;Al Bukayriyah;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Riyadh;Diriyah;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Eastern Region;Bqeeq;17
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Eastern Region;Khobar;1
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Asir;Muhayil Aseer;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Eastern Region;Hafr Al Batin;2
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Jazan;Jazan;1
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Mecca;Al Muzaylif;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Northern Borders;Rafha;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Qassim;Al Badayea;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Eastern Region;Khafji;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Asir;Al Madda;0
Daily;Cases;2020-04-26;;Riyadh;Wadi Addawasir;0
Daily;Cases;2020-04-26;;Al Jouf;Tabarjal;0
Daily;Cases;2020-04-26;;Qassim;Buraydah;4
Daily;Cases;2020-04-26;;Qassim;Uqlat as Suqur;0
Daily;Cases;2020-04-26;;Qassim;Unayzah;0
Daily;Cases;2020-04-26;;Riyadh;Sajer;1
Daily;Cases;2020-04-26;;Qassim;Al Bukayriyah;0
Daily;Cases;2020-04-26;;Eastern Region;Al Jafr;0
Daily;Cases;2020-04-26;;Qassim;Riyadh Al Khabra;0
Daily;Cases;2020-04-26;;Mecca;Maisan;0
Daily;Cases;2020-04-26;;Eastern Region;Saihat;0
Daily;Cases;2020-04-26;;Asir;Thurayban;0
Daily;Cases;2020-04-26;;Mecca;Al Muzaylif;0
Daily;Cases;2020-04-26;;Mecca;Al Lith;0
Daily;Cases;2020-04-26;;Riyadh;Az Zulfi;11
Daily;Recoveries;2020-03-02;First case of COVID-19;Riyadh;Wadi Addawasir;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Riyadh;Howtat Bani Tamim;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Qassim;Ar Rass;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Al Jouf;Domat Al Jandal;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Eastern Region;Qatif;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Al Jouf;Sakakah;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Riyadh;Al Duwadimi;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Qassim;Al Hanakia;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Asir;Bisha;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Mecca;Al Qunfudhah;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Mecca;Taif;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Eastern Region;Hafr Al Batin;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Eastern Region;Saihat;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Jazan;Jazan;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Al Bahah;Baljurashi;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Tabuk;Al Wajh;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Mecca;Al Muzaylif;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Northern Borders;Rafha;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Asir;Al Madda;0
Daily;Recoveries;2020-03-03;;Riyadh;Wadi Addawasir;0
Daily;Recoveries;2020-03-03;;Medina;Yanbu;0
Daily;Recoveries;2020-03-03;;Mecca;Adham;0
Daily;Recoveries;2020-03-03;;Northern Borders;Arar;0
Daily;Recoveries;2020-03-03;;Qassim;Ar Rass;0
Daily;Recoveries;2020-03-03;;Al Bahah;Al Makhwa;0
Daily;Recoveries;2020-03-03;;Riyadh;Al Quwaiiyah;0
Daily;Recoveries;2020-03-03;;Al Bahah;Al Bahah;0
Daily;Recoveries;2020-03-03;;Riyadh;Sajer;0
Daily;Recoveries;2020-03-03;;Mecca;Hadda;0
Daily;Recoveries;2020-03-03;;Total;Total;0
Daily;Recoveries;2020-03-03;;Mecca;Alqarei;0
Daily;Recoveries;2020-03-03;;Al Bahah;Al Aqiq;0
Daily;Recoveries;2020-03-03;;Medina;Al Ais;0
Daily;Recoveries;2020-03-03;;Tabuk;Qurayyat;0
Daily;Recoveries;2020-03-03;;Mecca;Khulais;0
Daily;Recoveries;2020-03-04;Umrah suspension;Riyadh;Wadi Addawasir;0
Daily;Recoveries;2020-03-04;Umrah suspension;Medina;Wadi Al Fara'a;0
Daily;Recoveries;2020-03-04;Umrah suspension;Al Jouf;Tabarjal;0
Daily;Recoveries;2020-03-04;Umrah suspension;Mecca;Adham;0
Daily;Recoveries;2020-03-04;Umrah suspension;Riyadh;Howtat Bani Tamim;0
Daily;Recoveries;2020-03-04;Umrah suspension;Northern Borders;Arar;0
Daily;Recoveries;2020-03-04;Umrah suspension;Qassim;Uqlat as Suqur;0
Daily;Recoveries;2020-03-04;Umrah suspension;Eastern Region;Dammam;0
Daily;Recoveries;2020-03-04;Umrah suspension;Medina;Medina;0
Daily;Recoveries;2020-03-04;Umrah suspension;Riyadh;Al Duwadimi;0
Daily;Recoveries;2020-03-04;Umrah suspension;Mecca;Al Qunfudhah;0
Daily;Recoveries;2020-03-04;Umrah suspension;Eastern Region;Bqeeq;0
Daily;Recoveries;2020-03-04;Umrah suspension;Tabuk;Tabuk;0
Daily;Recoveries;2020-03-04;Umrah suspension;Medina;Al Ais;0
Daily;Recoveries;2020-03-04;Umrah suspension;Mecca;Al Khurma;0
Daily;Recoveries;2020-03-04;Umrah suspension;Mecca;Al Muzaylif;0
Daily;Recoveries;2020-03-04;Umrah suspension;Qassim;Al Badayea;0
Daily;Recoveries;2020-03-04;Umrah suspension;Eastern Region;Ras Tanura;0
Daily;Recoveries;2020-03-04;Umrah suspension;Asir;Al Madda;0
Daily;Recoveries;2020-03-04;Umrah suspension;Mecca;Khulais;0
Daily;Recoveries;2020-03-05;;Riyadh;Howtat Bani Tamim;0
Daily;Recoveries;2020-03-05;;Northern Borders;Arar;0
Daily;Recoveries;2020-03-05;;Riyadh;Riyadh;0
Daily;Recoveries;2020-03-05;;Al Bahah;Al Bahah;0
Daily;Recoveries;2020-03-05;;Mecca;Umm Aldoom;0
Daily;Recoveries;2020-03-05;;Eastern Region;Nairyah;0
Daily;Recoveries;2020-03-05;;Riyadh;Kharj;0
Daily;Recoveries;2020-03-05;;Riyadh;Diriyah;0
Daily;Recoveries;2020-03-05;;Jazan;Al Tuwal;0
Daily;Recoveries;2020-03-05;;Eastern Region;Saihat;0
Daily;Recoveries;2020-03-05;;Tabuk;Al Wajh;0
Daily;Recoveries;2020-03-05;;Mecca;Khulais;0
Daily;Recoveries;2020-03-05;;Jazan;Aridah;0
Daily;Recoveries;2020-03-06;;Mecca;Rabigh;0
Daily;Recoveries;2020-03-06;;Al Jouf;Tabarjal;0
Daily;Recoveries;2020-03-06;;Medina;Yanbu;0
Daily;Recoveries;2020-03-06;;Northern Borders;Arar;0
Daily;Recoveries;2020-03-06;;Najran;Sharorah;0
Daily;Recoveries;2020-03-06;;Al Jouf;Domat Al Jandal;0
Daily;Recoveries;2020-03-06;;Riyadh;Al Quwaiiyah;0
Daily;Recoveries;2020-03-06;;Riyadh;Riyadh;0
Daily;Recoveries;2020-03-06;;Al Bahah;Al Bahah;0
Daily;Recoveries;2020-03-06;;Mecca;Mecca;0
Daily;Recoveries;2020-03-06;;Al Jouf;Sakakah;0
Daily;Recoveries;2020-03-06;;Eastern Region;Nairyah;0
Daily;Recoveries;2020-03-06;;Eastern Region;Jubail;0
Daily;Recoveries;2020-03-06;;Eastern Region;Bqeeq;0
Daily;Recoveries;2020-03-06;;Tabuk;Tabuk;0
Daily;Recoveries;2020-03-06;;Asir;Muhayil Aseer;0
Daily;Recoveries;2020-03-06;;Jazan;Al Tuwal;0
Daily;Recoveries;2020-03-06;;Eastern Region;Saihat;0
Daily;Recoveries;2020-03-06;;Al Bahah;Baljurashi;0
Daily;Recoveries;2020-03-06;;Jazan;Baish;0
Daily;Recoveries;2020-03-06;;Mecca;Al Lith;0
Daily;Recoveries;2020-03-06;;Asir;Al Majarda;0
Daily;Recoveries;2020-03-06;;Riyadh;Az Zulfi;0
Daily;Recoveries;2020-03-07;;Mecca;Adham;0
Daily;Recoveries;2020-03-07;;Najran;Sharorah;0
Daily;Recoveries;2020-03-07;;Riyadh;Al Quwaiiyah;0
Daily;Recoveries;2020-03-07;;Riyadh;Riyadh;0
Daily;Recoveries;2020-03-07;;Asir;Abha;0
Daily;Recoveries;2020-03-07;;Eastern Region;Dammam;0
Daily;Recoveries;2020-03-07;;Hail;Al Shamly;0
Daily;Recoveries;2020-03-07;;Riyadh;Kharj;0
Daily;Recoveries;2020-03-07;;Riyadh;Al Duwadimi;0
Daily;Recoveries;2020-03-07;;Riyadh;Howtat Sudair;0
Daily;Recoveries;2020-03-07;;Qassim;Al Hanakia;0
Daily;Recoveries;2020-03-07;;Asir;Bisha;0
Daily;Recoveries;2020-03-07;;Eastern Region;Khobar;0
Daily;Recoveries;2020-03-07;;Tabuk;Tabuk;0
Daily;Recoveries;2020-03-07;;Eastern Region;Saihat;0
Daily;Recoveries;2020-03-07;;Mecca;Al Khurma;0
Daily;Recoveries;2020-03-07;;Mecca;Al Muzaylif;0
Daily;Recoveries;2020-03-07;;Northern Borders;Rafha;0
Daily;Recoveries;2020-03-07;;Tabuk;Duba;0
Daily;Recoveries;2020-03-07;;Jazan;Aridah;0
Daily;Recoveries;2020-03-08;;Asir;Sabt Al Alayah;0
Daily;Recoveries;2020-03-08;;Riyadh;Wadi Addawasir;0
Daily;Recoveries;2020-03-08;;Qassim;Uqlat as Suqur;0
Daily;Recoveries;2020-03-08;;Qassim;Unayzah;0
Daily;Recoveries;2020-03-08;;Al Bahah;Al Makhwa;0
Daily;Recoveries;2020-03-08;;Al Jouf;Domat Al Jandal;0
Daily;Recoveries;2020-03-08;;Mecca;Umm Aldoom;0
Daily;Recoveries;2020-03-08;;Eastern Region;Nairyah;0
Daily;Recoveries;2020-03-08;;Medina;Medina;0
Daily;Recoveries;2020-03-08;;Eastern Region;Jubail;0
Daily;Recoveries;2020-03-08;;Asir;Khamis Mushait;0
Daily;Recoveries;2020-03-08;;Asir;Bisha;0
Daily;Recoveries;2020-03-08;;Eastern Region;Bqeeq;0
Daily;Recoveries;2020-03-08;;Mecca;Taif;0
Daily;Recoveries;2020-03-08;;Hail;Ha'il;0
Daily;Recoveries;2020-03-08;;Mecca;Alqarei;0
Daily;Recoveries;2020-03-08;;Al Bahah;Al Aqiq;0
Daily;Recoveries;2020-03-08;;Jazan;Jazan;0
Daily;Recoveries;2020-03-09;flights suspended to number of countries;Al Jouf;Domat Al Jandal;0
Daily;Recoveries;2020-03-09;flights suspended to number of countries;Eastern Region;Qatif;0
Daily;Recoveries;2020-03-09;flights suspended to number of countries;Hail;Al Shamly;0
Daily;Recoveries;2020-03-09;flights suspended to number of countries;Medina;Medina;0
Daily;Recoveries;2020-03-09;flights suspended to number of countries;Mecca;Alhadda;0
Daily;Recoveries;2020-03-09;flights suspended to number of countries;Medina;Mahd Al Dhahab;0
Daily;Recoveries;2020-03-09;flights suspended to number of countries;Riyadh;Diriyah;0
Daily;Recoveries;2020-03-09;flights suspended to number of countries;Total;Total;0
Daily;Recoveries;2020-03-09;flights suspended to number of countries;Eastern Region;Khobar;0
Daily;Recoveries;2020-03-09;flights suspended to number of countries;Mecca;Alqarei;0
Daily;Recoveries;2020-03-09;flights suspended to number of countries;Eastern Region;Saihat;0
Daily;Recoveries;2020-03-09;flights suspended to number of countries;Al Bahah;Baljurashi;0
Daily;Recoveries;2020-03-09;flights suspended to number of countries;Mecca;Al Khurma;0
Daily;Recoveries;2020-03-09;flights suspended to number of countries;Tabuk;Qurayyat;0
Daily;Recoveries;2020-03-09;flights suspended to number of countries;Jazan;Baish;0
Daily;Recoveries;2020-03-09;flights suspended to number of countries;Eastern Region;Dahran;0
Daily;Recoveries;2020-03-09;flights suspended to number of countries;Tabuk;Duba;0
Daily;Recoveries;2020-03-09;flights suspended to number of countries;Mecca;Al Muwayh;0
Daily;Recoveries;2020-03-10;;Medina;Yanbu;0
Daily;Recoveries;2020-03-10;;Northern Borders;Arar;0
Daily;Recoveries;2020-03-10;;Qassim;Ar Rass;0
Daily;Recoveries;2020-03-10;;Riyadh;Muzahmiya;0
Daily;Recoveries;2020-03-10;;Eastern Region;Nairyah;0
Daily;Recoveries;2020-03-10;;Mecca;Hadda;0
Daily;Recoveries;2020-03-10;;Riyadh;Diriyah;0
Daily;Recoveries;2020-03-10;;Total;Total;0
Daily;Recoveries;2020-03-10;;Jazan;Abu Arish;0
Daily;Recoveries;2020-03-10;;Mecca;Jeddah;0
Daily;Recoveries;2020-03-10;;Eastern Region;Khobar;0
Daily;Recoveries;2020-03-10;;Asir;Thurayban;0
Daily;Recoveries;2020-03-10;;Tabuk;Al Wajh;0
Daily;Recoveries;2020-03-10;;Asir;Ahad Rafidah;0
Daily;Recoveries;2020-03-10;;Mecca;Bani Malek;0
Daily;Recoveries;2020-03-10;;Tabuk;Duba;0
Daily;Recoveries;2020-03-10;;Asir;Al Madda;0
Daily;Recoveries;2020-03-10;;Mecca;Al Muwayh;0
Daily;Recoveries;2020-03-11;;Mecca;Turbah;0
Daily;Recoveries;2020-03-11;;Al Bahah;Al Makhwa;0
Daily;Recoveries;2020-03-11;;Riyadh;Riyadh;0
Daily;Recoveries;2020-03-11;;Jazan;Samtah;0
Daily;Recoveries;2020-03-11;;Riyadh;Al Duwadimi;0
Daily;Recoveries;2020-03-11;;Medina;Mahd Al Dhahab;0
Daily;Recoveries;2020-03-11;;Riyadh;Diriyah;0
Daily;Recoveries;2020-03-11;;Total;Total;0
Daily;Recoveries;2020-03-11;;Mecca;Alqarei;0
Daily;Recoveries;2020-03-11;;Al Bahah;Al Aqiq;0
Daily;Recoveries;2020-03-11;;Medina;Al Ais;0
Daily;Recoveries;2020-03-11;;Al Bahah;Baljurashi;0
